key,ja
enc_ember_soul_desc,"エンバーソウルは、潮汐ロックのF-18-ハデスにおける溶岩海に生息する侵略性が非常に高い生命体だ。溶岩の中で繁殖するが、岩盤を掘り進むことも、乾燥地帯を移動することも可能。

繁殖力が強く、また溶岩から出てきた時にしか収容できないため、リアクターに他のエイリアンが出現するよりずっと前からリサイクルセンターで生息数を増やしていた。"
enc_ember_soul_stats,"学名: イグニオホミネム・ベテリス
起源宇宙: <link=0>F-18-ハデス</link>
分類: FA-H:3-NC"
enc_ember_soul_sub,いまホットなシリコンチップ
enc_enlightenment,エンライトメント
enc_enlightenment_desc,"ハイパークリスタルからヴォイドエネルギーのビームを作り出す、秘密技術を利用した武器。他の教会の武器と同様、発射機構は祈りであり、真の信者だけがこういった武器を扱える。

発射の継続時間が長くなるにつれ、エネルギーの制御が難しくなっていく。

<link=1>聖なるハイパーキューブ</link>の近くにいる場合は、その力を直接引き出すことでリロードは不要になる。"
enc_enlightenment_stats,"クラス: バトルライフル
メーカー: <link=0>ハイパーキューブ教会</link>
発射体: ヴォイドエネルギー"
enc_enlightenment_sub,ハイパーキューブの栄光
enc_f-18-hades,F-18-ハデス
enc_f-18-hades_desc,この地球は潮汐が固定されているため極端な気候をしていて、昼夜の境界付近の地表には居住可能なエリアがいくらか存在する。潮汐ロックによる地殻変動ストレスの増加は、広大な地下洞窟が惑星全体に及んでいることを意味し、多くの生物がこの地下迷宮で暮らしている。
enc_f-18-hades_stats,クラス: スカール・ハーモニック
enc_f-18-hades_sub,刺激的な地球
enc_finger_gun,フィンガーガン
enc_finger_gun_desc,"フィンガーガンは実験的なサイバネティクス強化手術で、人差し指の骨をコンパクトなデバイスに置き換えることによって、毛穴から水銀の弾丸を射出できるようにするものだ。長時間の使用により体組織に深刻なダメージが生じるため、規制がゆるいプランクにおいてさえも、人間による使用は承認されなかった。

このフィンガーガンを装備したテストダミーによって研究者が殺害されたため、開発を行なっていたラボは閉鎖されることになった。"
enc_finger_gun_stats,"クラス: サイドアーム
メーカー: <link=0>プランク・インターディメンショナル</link>
発射体: 水銀"
enc_finger_gun_sub,アブない指
enc_forgotten,忘れられし者
enc_forgotten_desc,"原初の時代、<link=0>ヴォイド</link>の住人たちが最初の領域<link=1>エーテル</link>を植民地化した。しかし、彼らの精神と肉体は三次元空間には適応しておらず、年月と共に彼らは見るも無残な姿へと変わり果ててしまった。新たな環境に適応するため知恵と力を結集しようとしたが、この動きがヴォイドの支配者に対する謀反の準備として疑いの目を向けられてしまい、急遽対策がとられることになった。

まず、ヴォイドの軍勢がエーテルを完全包囲した。包囲からしばらく経って開拓民が弱ったところに軍勢が攻め込み、開拓民全員を鎖で繋いでしまった。

囚われた開拓民は一人として解放されることはなく、彼らの朽ちた肉体は今日に至るまでエーテルのあちこちで野ざらしになっている。この悲惨な暗黒時代を俎上に載せることを嫌う<link=2>ヴォイド・デレゲーション</link>は、開拓民のことを忘れられし者と呼称している。"
enc_forgotten_stats,"学名: N/A
起源宇宙: エーテル
分類: 未分類"
enc_forgotten_sub,鎖が繋ぐ永遠
enc_frank,フランク
enc_frank_desc,"フランクはプランクによって捕獲、研究されていたが、撤収の際にリアクターの試験管内に入れて放棄された。脱出したフランクはラボで暴れまわり、ロボットを含むすべてを捕食して巨大に成長した。

幸いにも、その肥大化した身体をあなたが吹き飛ばした折に元のサイズに戻り、正気を取り戻すこともできた。今ではお互い恨みっこなしの良き友人だ。

離れ離れになってからは忙しくしていたようで、体重を数十キロまで戻した彼は再びプランクに捕まっていた。恐らく、兄弟のウェスリーとアガサを救出するためにエクソバイオロジーへと戻る最中だったのだろう。
グッドラック、フランク！"
enc_frank_stats,"種族: <link=0>タージェリー</link>
年齢: 不明
所属: あなた :)"
enc_frank_sub,トモダチ！
enc_frostbite_armaments,フロストバイト・アーマメント
enc_frostbite_armaments_desc,"フロストバイト・アーマメント社は、様々な武器を製造している人気のメーカーだ。小惑星帯に位置していることや政治的中立を保っていることから、相手が競合他社や紛争状態にある組織であっても粛々と武器を供給する。

プランク・インターディメンショナルの様々な部門ともいくつかの契約を結んでおり、現在使用中のセキュリティドローンを多く生産するためにプランク社と提携している。テラン・ユニオンに本拠地を置かない企業としては最大規模だ。"
enc_frostbite_armaments_stats,"創設者: ルドミール・メンシコフ
創設年: 1967
現在のリーダー: アントン・フット"
enc_frostbite_armaments_sub,破壊の創造
enc_general_sintho,シントー将軍
enc_general_sintho_desc,"長年に渡る教会への奉仕は多くのオートニカンを過激な平等主義思想へと駆り立てたが、その中でもシントーほど熱心な者はいなかった。彼はオートマタ・コレクティブを創設し、現在は<link=1>ハイパーキューブ教会</link>のブルジョアジーによる抑圧に抵抗する反乱軍を指揮している。

内戦勃発当時、教会はシントーの通信信号を特定し、上空からハイパーキューブエネルギーによる精密攻撃を仕掛けた。辛くも生き延びたシントーであったが、フェースプレートをすべて交換せざるをえなかった。二度と同じ過ちを繰り返さないためにも、前線から遠く離れた安全な反乱軍の本拠地から指示せざるを得ない状況に、彼自身が憤りをおぼえている。"
enc_general_sintho_stats,"種族: ロボット
年齢: 24
所属: <link=0>オートマタ・コレクティブ</link>"
enc_general_sintho_sub,プロレタリアートの独裁
enc_gentlehand,ジェントルハンド
enc_gentlehand_desc,"知性を持つ数少ないエイリアンの一人であるジェントルハンドは、リアクター内に生息するエイリアンをセキュリティ部隊から守ろうとする守護者だ。その目的のために、あなたをエレベーターシャフトに落とすという過激な手段に出るほど確固たる信念を持っている。

あなたを手助けすることもあり、またそれ以上に厄介な存在になることもあるが、裏の思惑が一切ないという点では数少ない存在の一人だ。

ブライアンは長年、研究のために彼を捕らえようとしてきたが、うまく逃げおおせている。"
enc_gentlehand_stats,"種族: <link=0>ハンド人</link>
年齢: 35
所属: 在野"
